Z,X,Y
112.681,-57.3992,19.3605
112.705,-57.535,19.0707
112.584,-57.6461,18.4977
112.584,-57.6886,18.183
112.832,-57.8595,18.5699
113.382,-58.345,19.6657
114.104,-58.9741,20.9535
114.899,-59.3493,22.0369
115.684,-59.3651,22.9142
116.403,-59.2884,23.7346
117.088,-59.4544,24.4585
117.892,-59.719,25.0533
118.644,-59.8768,25.3456
119.379,-59.903,25.6829
120.009,-59.9603,26.1469
120.582,-60.0885,26.6001
121.095,-60.0888,26.8757
121.728,-59.8694,27.184
122.506,-59.6382,27.8045
123.126,-59.632,28.5175
123.243,-59.8315,28.7655
122.805,-60.0386,28.4134
122.263,-60.2003,28.0275
122.066,-60.4563,28.1999
122.254,-60.8159,28.8017
122.582,-61.0664,29.3373
122.745,-61.0764,29.4927
122.776,-61.0102,29.4213
122.546,-61.1495,28.9838
122.314,-61.3795,28.4337
122.269,-61.5038,28.119
122.456,-61.5294,28.3131
122.705,-61.6362,28.8002
122.88,-61.8278,29.1412
122.778,-61.9597,28.9324
122.514,-61.9278,28.4927
122.259,-61.8347,28.2849
121.918,-61.8193,28.1856
121.506,-61.8516,27.9819
120.968,-61.8654,27.5602
120.428,-61.9094,27.2472
119.825,-62.1566,27.0862
119.127,-62.5918,26.933
118.446,-63.0729,26.7505
117.721,-63.5166,26.4896
117.178,-63.9026,26.4896
116.762,-64.3141,26.6785
116.508,-64.7505,26.9644
116.255,-65.1954,27.1225
115.795,-65.6651,27.1133
115.274,-66.2684,27.1811
114.75,-67.094,27.455
114.422,-68.1222,28.0699
114.415,-69.2332,29.0261
114.81,-70.3216,30.2629
115.559,-71.2629,31.5904
116.223,-71.8886,32.4688
116.32,-72.0271,32.4033
115.597,-71.5939,31.1527
114.277,-70.5872,28.9555
112.778,-69.0494,26.2647
111.213,-67.0623,23.2893
109.7,-64.7711,20.2452
108.405,-62.2981,17.3133
107.576,-59.5769,14.7256
107.36,-56.4274,12.6296
107.7,-52.7624,10.9547
108.396,-48.6733,9.46383
109.19,-44.4625,7.91756
109.831,-40.6355,6.19606
110.074,-37.8723,4.33714
109.695,-36.8704,2.61716
108.496,-38.1499,1.43327
106.411,-41.9266,1.02862
103.695,-47.7968,1.31988
100.752,-54.7494,2.00875
98.0664,-61.4438,3.05936
95.682,-66.8453,4.29696
93.1944,-70.3275,5.13643
90.7089,-71.4401,5.33417
89.5638,-70.0044,5.69635
90.826,-66.3202,6.81581
94.1369,-61.1072,8.15419
98.4316,-55.2969,8.93036
102.592,-49.9654,8.76368
105.488,-46.2773,7.75142
106.263,-45.0177,6.41647
104.658,-46.1582,5.33775
100.99,-48.7677,4.56949
95.9417,-51.4534,3.48833
90.7085,-53.1143,1.72314
87.3945,-53.3398,0.10829
88.0051,-52.3186,0.052781
92.7279,-50.3751,2.00461
99.363,-47.9858,4.97433
104.735,-46.0716,7.51824
106.801,-45.5737,8.94966
105.268,-46.66,9.37144
101.541,-48.5184,9.24311
97.8906,-50.1631,9.11364
96.1593,-51.0594,9.39633
96.5254,-51.1695,10.0098
97.9112,-50.6353,10.4834
99.1648,-49.6361,10.4695
99.9333,-48.5491,10.1499
100.432,-47.878,9.99219
100.842,-47.9813,10.3006
101.072,-48.863,10.9818
100.978,-49.9396,11.6214
100.606,-50.4631,11.7767
100.303,-50.2153,11.4239
100.413,-49.7074,11.0314
100.939,-49.6688,11.1728
101.538,-50.3141,11.9772
101.783,-51.2739,12.9707
101.402,-51.9277,13.3724
100.62,-52.0601,12.9009
99.9779,-51.9219,12.0269
99.7393,-51.9729,11.4693
99.5954,-52.4239,11.4764
99.146,-53.0825,11.7044
98.401,-53.5786,11.6029
97.8214,-53.7502,11.0329
97.6027,-53.7429,10.1795
97.6212,-53.7607,9.49512
97.5181,-53.8046,9.07465
97.5189,-53.7794,9.06994
97.8206,-53.6211,9.26099
98.603,-53.4275,9.73493
99.5229,-53.3842,10.3744
100.147,-53.4439,10.9156
100.415,-53.4037,11.1155
100.534,-53.1281,10.9799
100.633,-52.8435,10.7843
100.612,-52.919,10.7719
100.427,-53.3696,10.9516
100.258,-53.7845,11.1687
100.188,-53.9414,11.1673
100.247,-53.9527,11.0734
100.29,-54.1294,11.0762
100.147,-54.477,11.1057
100.009,-54.6795,11.154
100.005,-54.5987,11.0953
100.273,-54.4412,11.1236
100.6,-54.468,11.2414
100.783,-54.6055,11.3229
100.805,-54.5695,11.2362
100.848,-54.3287,11.0909
100.963,-54.1903,11.0696
100.994,-54.3829,11.1879
100.8,-54.7498,11.2378
100.484,-54.9562,11.144
100.188,-54.9466,10.8965
100.002,-54.9311,10.6978
99.841,-55.037,10.5008
99.6211,-55.1365,10.2122
99.3922,-55.1118,9.90029
99.2282,-55.0322,9.74167
99.1647,-55.0262,9.73584
99.1321,-55.0517,9.74086
99.2402,-55.0294,9.7783
99.558,-54.9495,9.87898
99.9278,-54.9035,10.0677
100.251,-54.924,10.2672
100.442,-54.9175,10.3703
100.496,-54.8573,10.3469
100.484,-54.7988,10.2715
100.513,-54.7947,10.2538
100.642,-54.7866,10.3399
100.73,-54.7144,10.3716
100.79,-54.6302,10.4026
100.787,-54.6221,10.4602
100.652,-54.6931,10.402
100.477,-54.7475,10.2688
100.347,-54.7291,10.1431
100.267,-54.6668,10.0656
100.2,-54.5973,10.018
100.178,-54.5247,10.0057
100.24,-54.4705,10.0498
100.368,-54.4413,10.1515
100.481,-54.4227,10.2424
100.515,-54.3708,10.268
100.478,-54.2663,10.2336
100.41,-54.1726,10.1826
100.379,-54.1289,10.1714
100.385,-54.1271,10.2095
100.405,-54.1322,10.2638
100.443,-54.1013,10.3073
100.496,-54.0295,10.3404
100.557,-53.956,10.379
100.606,-53.9185,10.4093
100.616,-53.9122,10.4148
100.581,-53.9106,10.3867
100.52,-53.9102,10.347
100.493,-53.8906,10.3313
100.55,-53.8596,10.402
100.645,-53.8094,10.5182
100.697,-53.7518,10.6154
100.619,-53.7026,10.6017
100.397,-53.6851,10.4593
100.098,-53.6668,10.235
99.8409,-53.6438,10.0379
99.694,-53.6284,9.93609
99.6292,-53.6051,9.90586
99.6318,-53.5522,9.90736
99.7265,-53.4591,9.94289
99.8968,-53.324,10.0212
100.05,-53.1627,10.0897
100.129,-52.9857,10.1248
100.145,-52.7986,10.1223
100.17,-52.6234,10.1286
100.204,-52.4864,10.1509
100.247,-52.4084,10.2227
100.322,-52.4137,10.3736
100.443,-52.5009,10.5858
100.632,-52.6524,10.8407
100.841,-52.8024,11.0553
101.017,-52.8978,11.199
101.166,-52.9477,11.3216
101.291,-53.0212,11.4428
101.418,-53.168,11.5937
101.615,-53.3591,11.8121
101.933,-53.5301,12.1322
102.322,-53.6244,12.5259
102.697,-53.6457,12.936
103.018,-53.622,13.2857
103.196,-53.5935,13.4497
103.294,-53.5726,13.5101
103.409,-53.5471,13.5824
103.598,-53.5373,13.7326
103.802,-53.5368,13.9132
103.998,-53.5516,14.0914
104.161,-53.5646,14.2497
104.283,-53.5777,14.3653
104.379,-53.6375,14.4322
104.562,-53.7901,14.5538
104.855,-54.038,14.7519
105.225,-54.32,14.9895
105.606,-54.5369,15.2071
105.922,-54.618,15.3473
106.124,-54.5948,15.3788
106.302,-54.613,15.3932
106.465,-54.8895,15.3994
106.677,-55.577,15.4153
106.941,-56.6492,15.4379
107.268,-57.8922,15.5142
107.527,-59.0751,15.5027
107.489,-60.0942,15.1122
107.158,-60.9862,14.3835
106.715,-61.8313,13.6744
106.495,-62.6455,13.3945
106.61,-63.3743,13.5452
106.781,-64.0037,13.6587
106.971,-64.6287,13.6062
107.129,-65.4872,13.4546
107.398,-66.7879,13.4629
107.911,-68.5312,13.7959
108.724,-70.4386,14.5471
109.707,-72.0901,15.5598
110.321,-73.2059,16.3001
110.116,-73.8675,16.2687
109.146,-74.4339,15.4992
107.75,-75.283,14.3381
106.245,-76.5154,13.0992
104.939,-77.9609,12.0626
103.78,-79.4086,11.2226
102.402,-80.7757,10.2492
100.255,-82.0836,8.59236
96.2698,-83.3608,5.13638
89.5155,-84.5346,-1.10426
79.1862,-85.4387,-11
65.9733,-85.9179,-23.9235
52.7205,-85.9899,-37.0696
41.6593,-85.8233,-48.1894
32.7399,-85.5825,-57.2844
25.057,-85.3461,-65.1757
18.2625,-85.1331,-72.0967
12.265,-84.9486,-78.1047
6.97265,-84.7711,-83.301
1.81213,-84.5187,-88.2879
-3.96514,-84.1522,-93.8327
-10.1621,-83.7294,-99.8802
-15.3071,-83.4006,-105.103
-17.5547,-83.3192,-107.68
-16.1788,-83.4673,-106.727
-12.4105,-83.5963,-103.273
-9.38284,-83.5087,-100.352
-9.10295,-83.2437,-100.014
-10.9869,-82.9467,-101.765
-13.3344,-82.6743,-103.953
-15.2134,-82.4041,-105.649
-16.8736,-82.0612,-107.102
-19.1971,-81.6319,-109.221
-22.2234,-81.0365,-112.063
-25.2725,-80.2995,-114.97
-27.2625,-79.5251,-116.847
-27.8432,-78.8789,-117.29
-27.6839,-78.4317,-116.883
-27.7757,-78.0842,-116.58
-28.6665,-77.7593,-116.943
-29.5963,-77.4185,-117.24
-29.4169,-77.1297,-116.317
-28.0813,-77.0473,-114.132
-26.0424,-77.129,-111.117
-23.7913,-77.2346,-107.76
-21.3626,-77.229,-104.17
-18.6819,-77.0353,-100.443
-16.1075,-76.7068,-97.1433
-14.1708,-76.3733,-94.9095
-13.0578,-76.0922,-93.9195
-12.6902,-75.796,-93.9927
-12.7789,-75.39,-94.715
-12.883,-74.8149,-95.4862
-12.6184,-74.2242,-95.8584
-11.9445,-73.7437,-95.7702
-11.2856,-73.453,-95.6432
-11.2943,-73.3231,-96.1511
-12.5494,-73.2462,-97.8777
-15.1786,-73.1312,-100.929
-18.8333,-72.9557,-104.876
-22.6481,-72.7657,-108.794
-25.7992,-72.6422,-111.821
-27.897,-72.6146,-113.632
-29.2469,-72.5891,-114.704
-30.4658,-72.4492,-115.782
-31.88,-72.1939,-117.192
-33.3695,-71.9411,-118.711
-34.6935,-71.7815,-120.071
-35.7719,-71.6998,-121.22
-36.6915,-71.6512,-122.221
-37.4012,-71.6442,-122.931
-37.7389,-71.7253,-123.115
-37.7543,-71.8663,-122.915
-37.9301,-71.9435,-122.958
-38.5414,-71.8307,-123.614
-39.4263,-71.5558,-124.657
-40.258,-71.2457,-125.606
-40.7305,-70.9516,-126.014
-41.01,-70.7255,-126.033
-41.4232,-70.5835,-126.065
-42.2002,-70.4857,-126.417
-43.2487,-70.3553,-127.062
-44.2303,-70.1642,-127.756
-44.8557,-69.9312,-128.281
-45.0898,-69.7066,-128.666
-45.1056,-69.4841,-129.022
-45.2847,-69.249,-129.592
-45.8871,-68.9859,-130.53
-46.8946,-68.7144,-131.829
-48.0051,-68.4931,-133.258
-48.9385,-68.3347,-134.571
-49.5636,-68.2088,-135.629
-49.9647,-68.0583,-136.486
-50.4008,-67.8271,-137.375
-51.0675,-67.465,-138.456
-51.9712,-66.9594,-139.719
-52.9935,-66.3727,-141.062
-54.0154,-65.8033,-142.402
-54.9913,-65.2983,-143.679
-55.9066,-64.8256,-144.825
-56.7649,-64.3372,-145.8
-57.5512,-63.8187,-146.596
-58.2235,-63.3022,-147.222
-58.7397,-62.8545,-147.695
-59.1268,-62.5625,-148.135
-59.3934,-62.4698,-148.642
-59.5648,-62.5475,-149.212
-59.5901,-62.764,-149.723
-59.42,-63.0627,-150.056
-59.112,-63.364,-150.217
-58.8643,-63.5447,-150.372
-58.7598,-63.5513,-150.59
-58.6525,-63.4644,-150.7
-58.3277,-63.4408,-150.479
-57.7183,-63.547,-149.877
-57.0014,-63.7686,-149.149
-56.4261,-64.0418,-148.598
-56.1297,-64.3202,-148.346
-56.0253,-64.5973,-148.255
-56.0132,-64.859,-148.171
-56.0991,-65.0852,-148.128
-56.2717,-65.2569,-148.165
-56.3452,-65.3712,-148.097
-56.1402,-65.4579,-147.709
-55.7765,-65.5545,-147.124
-55.448,-65.6786,-146.581
-55.2666,-65.8539,-146.227
-55.1554,-66.086,-145.984
-54.9553,-66.3336,-145.714
-54.7417,-66.5078,-145.434
-54.6528,-66.58,-145.289
-54.6077,-66.5792,-145.217
-54.5704,-66.5909,-145.204
-54.5348,-66.6531,-145.283
-54.5618,-66.7825,-145.484
-54.5999,-66.9975,-145.702
-54.5442,-67.3022,-145.795
-54.3521,-67.6299,-145.741
-54.142,-67.8823,-145.702
-54.1529,-68.0634,-145.936
-54.3187,-68.2429,-146.362
-54.5288,-68.4616,-146.781
-54.8477,-68.6267,-147.172
-55.4942,-68.5544,-147.741
-56.5086,-68.1718,-148.592
-57.5997,-67.625,-149.493
-58.3783,-67.2172,-150.056
-58.7832,-67.0881,-150.186
-58.9587,-67.1605,-150.06
-59.1706,-67.2481,-149.946
-59.5246,-67.2827,-149.961
-59.9194,-67.3607,-150.03
-60.2436,-67.5597,-150.085
-60.4604,-67.8369,-150.143
-60.6292,-68.1011,-150.291
-60.8216,-68.2697,-150.59
-61.1618,-68.3014,-151.036
-61.5501,-68.2083,-151.517
-61.9568,-68.0129,-151.931
-62.286,-67.7455,-152.214
-62.482,-67.4421,-152.29
-62.5491,-67.1122,-152.1
-62.6064,-66.7182,-151.775
-63.0775,-66.2286,-151.793
-64.3989,-65.7362,-152.673
-66.5024,-65.4441,-154.422
-68.754,-65.5196,-156.462
-70.3113,-65.9654,-158.025
-70.6734,-66.5932,-158.638
-69.7908,-67.1523,-158.174
-68.2051,-67.493,-157.025
-66.5315,-67.6049,-155.743
-65.2509,-67.5214,-154.794
-64.708,-67.3133,-154.435
-64.8668,-67.101,-154.575
-65.4072,-67.0124,-154.906
-65.9438,-67.0811,-155.139
-65.9847,-67.1733,-154.837
-65.4828,-67.139,-154.044
-64.6258,-66.966,-152.988
-63.6799,-66.8022,-151.966
-62.87,-66.8065,-151.157
-62.3639,-66.9999,-150.708
-62.3135,-67.3039,-150.764
-62.7815,-67.63,-151.401
-63.6011,-67.9403,-152.456
-64.3198,-68.2371,-153.427
-64.6137,-68.5324,-153.93
-64.5279,-68.8145,-153.973
-64.2949,-69.0473,-153.787
-64.0782,-69.2252,-153.56
-63.9749,-69.3975,-153.45
-63.72,-69.5461,-153.222
-63.4484,-69.595,-152.972
-63.2974,-69.4604,-152.836
-63.3504,-69.1702,-152.872
-63.4658,-68.8885,-152.916
-63.362,-68.8173,-152.689
-62.9431,-69.037,-152.118
-62.289,-69.4454,-151.329
-61.865,-69.8267,-150.796
-61.876,-69.9792,-150.745
-62.1476,-69.8942,-150.991
-62.1232,-69.8541,-150.899
-61.2151,-70.2469,-149.813
-59.1518,-71.173,-147.449
-56.153,-72.2543,-144.153
-52.9013,-72.8917,-140.824
-50.0279,-72.7966,-138.197
-47.6113,-72.1356,-136.237
-45.4255,-71.2706,-134.472
-43.4563,-70.3713,-132.735
-42.1924,-69.4963,-131.588
-41.8541,-68.7143,-131.401
-42.119,-68.1598,-131.876
-42.5863,-67.9829,-132.504
-43.1229,-68.1628,-133.027
-43.8297,-68.5112,-133.5
-44.8326,-68.8,-134.071
-46.01,-68.9181,-134.746
-47.1349,-68.8889,-135.402
-48.0509,-68.7943,-135.97
-48.7884,-68.7347,-136.542
-49.3989,-68.7209,-137.159
-49.7187,-68.6701,-137.591
-49.485,-68.4676,-137.544
-48.7984,-68.1071,-137.122
-47.9721,-67.6559,-136.647
-47.2675,-67.1639,-136.38
-46.6007,-66.6239,-136.234
-45.5204,-66.0393,-135.75
-43.6406,-65.4241,-134.51
-41.0227,-64.7661,-132.538
-38.2015,-64.0559,-130.286
-35.7281,-63.3495,-128.276
-33.9822,-62.7132,-126.874
-33.3321,-62.1502,-126.478
-33.9805,-61.671,-127.379
-35.6508,-61.3916,-129.353
-37.5723,-61.5048,-131.598
-39.0301,-62.1094,-133.292
-39.6331,-63.1215,-134.126
-39.5532,-64.3271,-134.283
-39.2009,-65.5481,-134.194
-39.0607,-66.6609,-134.245
-39.3926,-67.5554,-134.727
-40.0305,-68.0455,-135.577
-40.7798,-68.1288,-136.667
-41.5722,-67.9003,-137.872
-42.4861,-67.4539,-139.15
-43.4892,-66.7446,-140.416
-44.2918,-65.6417,-141.437
-44.4841,-64.178,-141.832
-43.9437,-62.5362,-141.47
