Y,X,Z
-168,-14,-4
-169,-9,-2
-168,-12,-3
-168,-11,-3
-168,-11,-3
-169,-6,-1
-168,1,0
-166,-8,-2
-166,-5,-1
-165,8,2
-165,7,1
-165,7,1
-165,8,2
-166,3,0
-166,9,2
-167,9,2
-164,13,3
-167,5,1
-167,-10,-2
-166,8,1
-163,17,4
-167,1,0
-164,11,2
-166,7,1
-167,-4,-1
-166,-2,-1
-165,2,0
-168,0,0
-166,14,4
-159,25,7
-166,3,0
-166,9,2
-163,21,6
-167,-10,-2
-169,0,0
-166,0,0
-165,11,3
-164,16,4
-164,3,0
-166,2,0
-167,0,0
-161,19,5
-167,-10,-3
-165,-11,-3
